"08/30/2024 12:00 AM","Hawaii Pacific University","University of Alaska Anchorage","HPU Shark Tank"
"08/31/2024 12:00 AM","University of Hawaii at Hilo","University of Alaska Anchorage","Vulcan Gym"
"09/06/2024 04:45 PM","South Dakota School of Mines & Technology","University of Alaska Anchorage","King Center"
"09/06/2024 12:15 PM","Northwest Missouri State University","University of Alaska Anchorage","Lamkin Gym"
"09/07/2024 02:30 PM","Augustana University (South Dakota)","University of Alaska Anchorage","Elmen Center"
"09/07/2024 10:00 AM","Northern State University","University of Alaska Anchorage","Wachs Arena"
"09/12/2024 03:00 PM","Felician University","University of Alaska Anchorage","Joal & Joseph Job Gymnasium"
"09/13/2024 03:00 PM","Slippery Rock University of Pennsylvania","University of Alaska Anchorage","Morrow Field House"
"09/14/2024 03:00 PM","University of North Carolina at Pembroke","University of Alaska Anchorage","Lumbee Guaranty Bank Court"
"09/19/2024 10:00 PM","Simon Fraser University","University of Alaska Anchorage","West Gym"
"09/21/2024 10:00 PM","Western Washington University","University of Alaska Anchorage","WECU Court at Carver Gym"
"09/26/2024 11:00 PM","University of Alaska Anchorage","Saint Martin's University","Alaska Airlines Center"
"09/28/2024 11:00 PM","University of Alaska Anchorage","Western Oregon University","Alaska Airlines Center"
"10/03/2024 09:00 PM","Montana State University Billings","University of Alaska Anchorage","Alterowitz Gymnasium"
"10/05/2024 05:00 PM","Seattle Pacific University","University of Alaska Anchorage","Royal Brougham Pavilion"
"10/10/2024 11:00 PM","University of Alaska Anchorage","Northwest Nazarene University","Alaska Airlines Center"
"10/12/2024 11:00 PM","University of Alaska Anchorage","Central Washington University","Alaska Airlines Center"
"10/17/2024 11:00 PM","University of Alaska Fairbanks","University of Alaska Anchorage","Patty Center"
"10/24/2024 10:00 PM","Western Oregon University","University of Alaska Anchorage","Physical Education Building"
"10/26/2024 04:00 PM","Saint Martin's University","University of Alaska Anchorage","Marcus Pavilion"
"10/31/2024 11:00 PM","University of Alaska Anchorage","Seattle Pacific University","Alaska Airlines Center"
"11/02/2024 11:00 PM","University of Alaska Anchorage","Montana State University Billings","Alaska Airlines Center"
"11/07/2024 10:00 PM","Central Washington University","University of Alaska Anchorage","Nicholson Pavilion"
"11/09/2024 03:00 PM","Northwest Nazarene University","University of Alaska Anchorage","Johnson Sports Center"
"11/16/2024 11:30 PM","University of Alaska Anchorage","University of Alaska Fairbanks","Alaska Airlines Center"
"11/21/2024 03:00 PM","University of Alaska Anchorage","Western Washington University","Alaska Airlines Center"
"11/23/2024 07:00 PM","University of Alaska Anchorage","Simon Fraser University","Alaska Airlines Center"
"08/30/2024 06:00 PM","University of Hawaii at Hilo","University of Alaska Fairbanks","Vulcan Gym"
"08/30/2024 12:00 AM","Chaminade University","University of Alaska Fairbanks","McCabe Gym"
"08/31/2024 07:00 PM","Hawaii Pacific University","University of Alaska Fairbanks","HPU Shark Tank"
"09/05/2024 07:00 PM","California State University, Dominguez Hills","University of Alaska Fairbanks",Torodome
"09/06/2024 02:30 PM","Colorado Christian University","University of Alaska Fairbanks","CCU Event Center"
"09/06/2024 10:00 PM","Concordia University Irvine","University of Alaska Fairbanks","CU Arena"
"09/07/2024 01:00 PM","Azusa Pacific University","University of Alaska Fairbanks","Felix Event Center"
"09/12/2024 11:00 PM","University of Alaska Fairbanks","Felician University","Patty Center"
"09/13/2024 11:00 PM","University of Alaska Fairbanks","Slippery Rock University of Pennsylvania","Patty Center"
"09/14/2024 11:00 PM","University of Alaska Fairbanks","University of North Carolina at Pembroke","Patty Center"
"09/19/2024 10:00 PM","Western Washington University","University of Alaska Fairbanks","WECU Court at Carver Gym"
"09/21/2024 05:00 PM","Simon Fraser University","University of Alaska Fairbanks","West Gym"
"09/26/2024 11:00 PM","University of Alaska Fairbanks","Western Oregon University","Patty Center"
"09/28/2024 06:00 PM","University of Alaska Fairbanks","Saint Martin's University","Patty Center"
"10/03/2024 10:00 PM","Seattle Pacific University","University of Alaska Fairbanks","Royal Brougham Pavilion"
"10/05/2024 03:00 PM","Montana State University Billings","University of Alaska Fairbanks","Alterowitz Gymnasium"
"10/10/2024 03:00 PM","University of Alaska Fairbanks","Central Washington University","Patty Center"
"10/12/2024 06:00 PM","University of Alaska Fairbanks","Northwest Nazarene University","Patty Center"
"10/24/2024 10:00 PM","Saint Martin's University","University of Alaska Fairbanks","Marcus Pavilion"
"10/26/2024 10:00 PM","Western Oregon University","University of Alaska Fairbanks","Physical Education Building"
"10/31/2024 11:00 PM","University of Alaska Fairbanks","Montana State University Billings","Patty Center"
"11/02/2024 06:00 PM","University of Alaska Fairbanks","Seattle Pacific University","Patty Center"
"11/07/2024 09:00 PM","Northwest Nazarene University","University of Alaska Fairbanks","Johnson Sports Center"
"11/09/2024 04:00 PM","Central Washington University","University of Alaska Fairbanks","Nicholson Pavilion"
"11/21/2024 11:00 PM","University of Alaska Fairbanks","Simon Fraser University","Patty Center"
"11/23/2024 06:00 PM","University of Alaska Fairbanks","Western Washington University","Patty Center"
"08/30/2024 04:00 PM","University of Illinois Chicago","University at Albany","Credit Union 1 Arena"
"08/30/2024 11:00 AM","North Dakota State University","University at Albany","Bentson Bunker Fieldhouse"
"08/31/2024 11:00 AM","Florida Gulf Coast University","University at Albany","Alico Arena"
"09/06/2024 07:00 PM","University at Albany","Iona University","University Gym"
"09/06/2024 11:30 AM","University at Albany","Central Michigan University","University Gym"
"09/07/2024 02:00 PM","University at Albany","Fairleigh Dickinson University, Metropolitan Campus","University Gym"
"09/13/2024 04:00 PM","Dartmouth College","University at Albany","Leede Arena"
"09/14/2024 04:00 PM","University of Connecticut","University at Albany","Harry A. Gampel Pavilion"
"09/14/2024 12:30 PM","Delaware State University","University at Albany","Memorial Hall"
"09/20/2024 08:30 PM","University of Wyoming","University at Albany","UniWyo Sports Complex"
"09/20/2024 12:00 PM","University of Utah","University at Albany","Jon M. Huntsman Center"
"09/21/2024 12:00 PM","Coppin State University","University at Albany","Physical Education Complex"
"09/27/2024 06:00 PM","Binghamton University","University at Albany","West Gym"
"09/29/2024 03:00 PM","University at Albany","University of New Hampshire","University Gym"
"10/02/2024 06:00 PM","University at Albany","Le Moyne College","University Gym"
"10/06/2024 01:00 PM","University of Maryland, Baltimore County","University at Albany","Chesapeake Employers Insurance Arena"
"10/11/2024 06:00 PM","New Jersey Institute of Technology","University at Albany","NJIT's Wellness & Events Center"
"10/16/2024 06:00 PM","Siena College","University at Albany","UHY Center"
"10/18/2024 06:00 PM","University at Albany","Bryant University","University Gym"
"10/25/2024 06:00 PM","University at Albany","Binghamton University","University Gym"
"10/27/2024 03:00 PM","University at Albany","University of Maryland, Baltimore County","University Gym"
"11/01/2024 07:00 PM","University of New Hampshire","University at Albany","Lundholm Gymnasium"
"11/05/2024 06:00 PM","Long Island University","University at Albany","Wellness, Recreation and Athletic Center"
"11/08/2024 06:00 PM","University at Albany","New Jersey Institute of Technology","University Gym"
"11/16/2024 02:00 PM","Bryant University","University at Albany","Chace Athletic Center"
"09/06/2024 07:00 PM","Georgia College","Albany State University (Georgia)","Centennial Center"
"09/06/2024 11:30 AM","Lee University","Albany State University (Georgia)","Paul Dana Walker Arena"
"09/07/2024 04:30 PM","Southern Wesleyan University","Albany State University (Georgia)","Tysinger Gymnasium"
"09/07/2024 11:30 AM","Young Harris College","Albany State University (Georgia)","The Harp Recreation & Commencement Center"
"09/20/2024 08:00 PM","Albany State University (Georgia)","Central State University","HPER Gym"
"09/20/2024 10:00 AM","Albany State University (Georgia)","Miles College","HPER Gym"
"09/21/2024 04:30 PM","Albany State University (Georgia)","Lane College","HPER Gym"
"09/21/2024 09:00 AM","Albany State University (Georgia)","Kentucky State University","HPER Gym"
"10/04/2024 06:00 PM","Benedict College","Albany State University (Georgia)","HRC Arena"
"10/05/2024 12:00 PM","Allen University","Albany State University (Georgia)","Adams Gymnasium"
"10/11/2024 02:00 PM","LeMoyne-Owen College","Albany State University (Georgia)","Bruce Hall/Johnson Gymnasium"
"10/11/2024 08:00 PM","Tuskegee University","Albany State University (Georgia)","Chappie James Center"
"10/12/2024 11:30 AM","Spring Hill College","Albany State University (Georgia)","Arthur R. Outlaw Recreation Center"
"10/18/2024 06:00 PM","Fort Valley State University","Albany State University (Georgia)","HPE Complex"
"10/19/2024 06:00 AM","Albany State University (Georgia)","Clark Atlanta University","HPER Gym"
"10/25/2024 06:00 PM","Savannah State University","Albany State University (Georgia)","Tiger Arena"
"10/26/2024 02:00 PM","Edward Waters University","Albany State University (Georgia)","Adams-Jenkins Complex"
"11/01/2024 06:00 PM","Albany State University (Georgia)","Edward Waters University","HPER Gym"
"11/02/2024 06:00 PM","Albany State University (Georgia)","Savannah State University","HPER Gym"
"11/09/2024 12:00 PM","Albany State University (Georgia)","Allen University","HPER Gym"
"11/10/2024 02:00 PM","Albany State University (Georgia)","Benedict College","HPER Gym"
"11/12/2024 06:00 PM","Albany State University (Georgia)","Fort Valley State University","HPER Gym"
"11/14/2024 06:00 PM","Clark Atlanta University","Albany State University (Georgia)","Epps Gymnasium"
"08/31/2024 03:00 PM","Albertus Magnus College","Salem State University","Cosgrove Marcus Messer Cr"
"08/31/2024 11:00 AM","Albertus Magnus College","Curry College","Cosgrove Marcus Messer Cr"
"09/03/2024 TBA","Yeshiva University","Albertus Magnus College","ARC Arena"
"09/05/2024 07:00 PM","Albertus Magnus College","Purchase College, State University of New York","Cosgrove Marcus Messer Cr"
"09/07/2024 01:00 PM","St. Joseph's University, New York L.I.","Albertus Magnus College","Danzi Athletic Center"
"09/07/2024 11:30 AM","John Jay College of Criminal Justice","Albertus Magnus College",Doghouse
"09/11/2024 07:00 PM","Albertus Magnus College","University of Hartford","Cosgrove Marcus Messer Cr"
"09/19/2024 07:00 PM","State University of New York Maritime College","Albertus Magnus College","Riesenberg Gymnasium"
"09/21/2024 01:00 PM","Lasell University","Albertus Magnus College","Lasell Athletic Center"
"09/21/2024 03:00 PM","Rivier University","Albertus Magnus College","Muldoon Gymnasium"
"09/25/2024 07:00 PM","Albertus Magnus College","Vermont State University Lyndon","Cosgrove Marcus Messer Cr"
"09/28/2024 01:00 PM","Simmons University","Albertus Magnus College","Holmes Sports Center"
"09/28/2024 03:00 PM","Norwich University","Albertus Magnus College","Andrews Hall"
"10/01/2024 07:00 PM","Albertus Magnus College","Dean College","Cosgrove Marcus Messer Cr"
"10/05/2024 03:00 PM","Albertus Magnus College","State University of New York at Old Westbury","Cosgrove Marcus Messer Cr"
"10/05/2024 11:00 AM","Albertus Magnus College","Elms College","Cosgrove Marcus Messer Cr"
"10/08/2024 06:00 PM","Massachusetts College of Liberal Arts","Albertus Magnus College","Amsler Campus Center"
"10/12/2024 03:00 PM","Albertus Magnus College","Saint Joseph's College (Maine)","Cosgrove Marcus Messer Cr"
"10/12/2024 11:00 AM","Albertus Magnus College","New England College","Cosgrove Marcus Messer Cr"
"10/17/2024 07:00 PM","Centenary University (New Jersey)","Albertus Magnus College","John M. Reeves Student Rec Center"
"10/19/2024 03:00 PM","Albertus Magnus College","St. Joseph's University NY (Brooklyn)","Cosgrove Marcus Messer Cr"
"10/19/2024 11:00 AM","Albertus Magnus College","York College (New York)","Cosgrove Marcus Messer Cr"
"10/22/2024 07:00 PM","Saint Elizabeth University","Albertus Magnus College","St. Joseph's Hall"
"10/25/2024 03:00 PM","Albertus Magnus College","Anna Maria College","Cosgrove Marcus Messer Cr"
"10/25/2024 07:00 PM","Albertus Magnus College","Emmanuel College (Massachusetts)","Cosgrove Marcus Messer Cr"
"10/29/2024 06:00 PM","Fitchburg State University","Albertus Magnus College","Parkinson Gymnasium"
"11/02/2024 02:00 PM","Regis College (Massachusetts)","Albertus Magnus College","Regis Athletic Complex"
"11/02/2024 12:00 PM","Colby-Sawyer College","Albertus Magnus College","Hogan Sports Center"
"11/05/2024 06:00 PM","University of Saint Joseph (Connecticut)","Albertus Magnus College","James A. Calhoun Gymnasium"
"11/07/2024 06:00 PM","Albertus Magnus College","Lehman College","Cosgrove Marcus Messer Cr"
"11/09/2024 01:00 PM","Johnson & Wales University (Providence)","Albertus Magnus College","Wildcat Center"
